video_frame,left,width,top,height,conf,class
58102_002798_Sideline_8,590,17,197,21,0.77783203125,0
58102_002798_Sideline_8,452,17,476,23,0.77734375,0
58102_002798_Sideline_8,355,17,40,22,0.77587890625,0
58102_002798_Sideline_8,381,20,351,23,0.775390625,0
58102_002798_Sideline_8,589,17,198,21,0.7744140625,0
58102_002798_Sideline_8,450,19,477,22,0.77392578125,0
58102_002798_Sideline_8,456,15,283,22,0.77392578125,0
58102_002798_Sideline_8,590,17,198,21,0.77099609375,0
58102_002798_Sideline_8,426,21,383,25,0.76708984375,0
58102_002798_Sideline_8,695,20,337,20,0.7666015625,0
58102_002798_Sideline_8,695,19,336,20,0.76513671875,0
58102_002798_Sideline_8,1065,20,248,22,0.7646484375,0
58102_002798_Sideline_8,486,20,567,22,0.76416015625,0
58102_002798_Sideline_8,355,17,41,21,0.7626953125,0
58102_002798_Sideline_8,355,17,41,22,0.7626953125,0
58102_002798_Sideline_8,710,19,403,20,0.7626953125,0
58102_002798_Sideline_8,533,17,43,22,0.7607421875,0
58102_002798_Sideline_8,451,17,477,21,0.76025390625,0
58102_002798_Sideline_8,709,19,404,20,0.759765625,0
58102_002798_Sideline_8,456,15,283,22,0.75927734375,0
58102_002798_Sideline_8,452,19,434,23,0.75830078125,0
58102_002798_Sideline_8,453,18,435,22,0.75732421875,0
58102_002798_Sideline_8,456,19,364,24,0.75732421875,0
58102_002798_Sideline_8,451,17,477,22,0.7568359375,0
58102_002798_Sideline_8,426,21,383,25,0.7568359375,0
58102_002798_Sideline_8,395,16,190,21,0.75634765625,0
58102_002798_Sideline_8,380,20,351,24,0.75146484375,0
58102_002798_Sideline_8,392,19,452,21,0.75,0
58102_002798_Sideline_8,453,19,435,22,0.74853515625,0
58102_002798_Sideline_8,457,18,364,24,0.74755859375,0
58102_002798_Sideline_8,456,19,365,23,0.7451171875,0
58102_002798_Sideline_8,457,18,364,24,0.73828125,0
58102_002798_Sideline_8,457,18,363,25,0.73486328125,0
58102_002798_Sideline_8,456,16,283,23,0.73193359375,0
58102_002798_Sideline_8,695,19,336,20,0.712890625,0
58102_002798_Sideline_8,456,15,283,22,0.705078125,0
58102_002798_Sideline_8,374,19,429,24,0.7041015625,0
58102_002798_Sideline_8,385,19,407,23,0.70361328125,0
58102_002798_Sideline_9,303,22,570,24,0.8232421875,0
58102_002798_Sideline_9,193,22,351,23,0.8232421875,0
58102_002798_Sideline_9,303,21,570,24,0.81884765625,0
58102_002798_Sideline_9,377,20,308,22,0.81884765625,0
58102_002798_Sideline_9,193,22,351,22,0.81103515625,0
58102_002798_Sideline_9,590,16,198,20,0.80908203125,0
58102_002798_Sideline_9,156,21,408,25,0.80908203125,0
58102_002798_Sideline_9,1001,21,427,24,0.8056640625,0
58102_002798_Sideline_9,155,22,408,25,0.80419921875,0
58102_002798_Sideline_9,1000,23,427,24,0.80322265625,0
58102_002798_Sideline_9,378,18,308,23,0.80078125,0
58102_002798_Sideline_9,487,20,568,20,0.79541015625,0
58102_002798_Sideline_9,381,19,350,23,0.79541015625,0
58102_002798_Sideline_9,355,17,40,22,0.794921875,0
58102_002798_Sideline_9,395,16,190,21,0.79443359375,0
58102_002798_Sideline_9,534,16,43,21,0.7919921875,0
58102_002798_Sideline_9,487,19,567,21,0.79150390625,0
58102_002798_Sideline_9,590,17,198,20,0.79052734375,0
58102_002798_Sideline_9,426,21,384,23,0.78759765625,0
58102_002798_Sideline_9,394,17,190,21,0.7861328125,0
58102_002798_Sideline_9,426,21,383,25,0.78564453125,0
58102_002798_Sideline_9,452,19,434,23,0.78515625,0
58102_002798_Sideline_9,590,16,198,20,0.78466796875,0
58102_002798_Sideline_9,456,15,283,22,0.78466796875,0
58102_002798_Sideline_9,378,19,308,22,0.779296875,0
58102_002798_Sideline_9,590,17,197,21,0.77880859375,0
58102_002798_Sideline_9,695,19,337,20,0.77880859375,0
58102_002798_Sideline_9,695,19,336,21,0.7783203125,0
58102_002798_Sideline_9,708,20,402,21,0.77734375,0
58102_002798_Sideline_9,590,17,197,21,0.7763671875,0
58102_002798_Sideline_9,451,18,476,22,0.77490234375,0
58102_002798_Sideline_9,533,16,43,21,0.771484375,0
58102_002798_Sideline_9,355,17,40,22,0.77099609375,0
58102_002798_Sideline_9,1065,20,248,21,0.77099609375,0
58102_002798_Sideline_9,533,17,43,21,0.7685546875,0
58102_002798_Sideline_9,451,18,475,23,0.76806640625,0
58102_002798_Sideline_9,381,20,350,24,0.76806640625,0
58102_002798_Sideline_9,451,18,476,22,0.765625,0
58102_002798_Sideline_9,392,19,452,20,0.765625,0
58102_002798_Sideline_9,391,20,452,21,0.763671875,0
58102_002798_Sideline_9,426,21,383,24,0.76220703125,0
58102_002798_Sideline_9,456,16,283,22,0.76171875,0
58102_002798_Sideline_9,590,17,198,20,0.759765625,0
58102_002798_Sideline_9,380,20,350,23,0.75830078125,0
58102_002798_Sideline_9,709,19,402,21,0.755859375,0
58102_002798_Sideline_9,426,21,383,24,0.755859375,0
58102_002798_Sideline_9,453,18,434,23,0.75439453125,0
58102_002798_Sideline_9,456,15,283,22,0.74853515625,0
58102_002798_Sideline_9,377,20,308,23,0.748046875,0
58102_002798_Sideline_9,377,19,308,23,0.7470703125,0
58102_002798_Sideline_9,456,19,364,23,0.74609375,0
58102_002798_Sideline_9,453,19,435,22,0.74560546875,0
58102_002798_Sideline_9,695,18,336,21,0.7431640625,0
58102_002798_Sideline_9,456,16,283,23,0.740234375,0
58102_002798_Sideline_9,456,19,365,23,0.736328125,0
58102_002798_Sideline_9,457,18,364,24,0.73583984375,0
58102_002798_Sideline_9,457,18,363,24,0.73486328125,0
58102_002798_Sideline_9,451,17,475,22,0.734375,0
58102_002798_Sideline_9,708,20,403,20,0.73046875,0
58102_002798_Sideline_9,453,18,435,22,0.7265625,0
58102_002798_Sideline_9,385,20,405,24,0.7197265625,0
58102_002798_Sideline_9,385,19,406,23,0.712890625,0
58102_002798_Sideline_9,193,22,350,23,0.71240234375,0
58102_002798_Sideline_9,533,17,42,22,0.70556640625,0
58102_002798_Sideline_9,426,21,383,25,0.703125,0
58102_002798_Sideline_9,451,17,476,22,0.70263671875,0
58102_002798_Sideline_9,374,20,429,24,0.7021484375,0
58102_002798_Sideline_10,303,21,569,24,0.8193359375,0
58102_002798_Sideline_10,193,22,350,23,0.81689453125,0
58102_002798_Sideline_10,377,19,308,22,0.81494140625,0
58102_002798_Sideline_10,303,21,570,23,0.8134765625,0
58102_002798_Sideline_10,1001,23,427,23,0.81298828125,0
58102_002798_Sideline_10,155,22,408,24,0.80810546875,0
58102_002798_Sideline_10,590,16,197,21,0.806640625,0
58102_002798_Sideline_10,377,20,307,23,0.8056640625,0
58102_002798_Sideline_10,155,21,408,25,0.8056640625,0
58102_002798_Sideline_10,155,22,408,25,0.80517578125,0
58102_002798_Sideline_10,590,16,197,21,0.80517578125,0
58102_002798_Sideline_10,355,17,40,21,0.8037109375,0
58102_002798_Sideline_10,394,17,189,22,0.802734375,0
58102_002798_Sideline_10,1000,23,427,23,0.80078125,0
58102_002798_Sideline_10,533,16,42,22,0.79443359375,0
58102_002798_Sideline_10,378,18,308,22,0.79443359375,0
58102_002798_Sideline_10,303,21,569,24,0.79150390625,0
58102_002798_Sideline_10,381,19,350,23,0.7900390625,0
58102_002798_Sideline_10,194,21,350,22,0.7900390625,0
58102_002798_Sideline_10,590,17,197,21,0.78955078125,0
58102_002798_Sideline_10,456,15,283,22,0.7880859375,0
58102_002798_Sideline_10,426,21,383,24,0.787109375,0
58102_002798_Sideline_10,425,22,383,24,0.78515625,0
58102_002798_Sideline_10,488,20,568,21,0.78466796875,0
58102_002798_Sideline_10,377,19,307,23,0.78173828125,0
58102_002798_Sideline_10,451,17,475,22,0.77978515625,0
58102_002798_Sideline_10,395,16,189,22,0.779296875,0
58102_002798_Sideline_10,590,17,197,21,0.77783203125,0
58102_002798_Sideline_10,488,20,568,21,0.77783203125,0
58102_002798_Sideline_10,590,17,197,21,0.77783203125,0
58102_002798_Sideline_10,452,18,434,23,0.7763671875,0
58102_002798_Sideline_10,451,18,475,22,0.775390625,0
58102_002798_Sideline_10,708,20,401,22,0.771484375,0
58102_002798_Sideline_10,1065,20,247,21,0.771484375,0
58102_002798_Sideline_10,694,19,337,21,0.7705078125,0
58102_002798_Sideline_10,533,17,42,22,0.76953125,0
58102_002798_Sideline_10,534,16,43,20,0.76953125,0
58102_002798_Sideline_10,694,19,337,21,0.76513671875,0
58102_002798_Sideline_10,456,16,283,22,0.7646484375,0
58102_002798_Sideline_10,450,18,476,21,0.76318359375,0
58102_002798_Sideline_10,456,15,283,22,0.7626953125,0
58102_002798_Sideline_10,391,20,452,20,0.759765625,0
58102_002798_Sideline_10,392,19,451,22,0.75927734375,0
58102_002798_Sideline_10,426,21,383,23,0.75439453125,0
58102_002798_Sideline_10,377,19,308,23,0.75,0
58102_002798_Sideline_10,456,19,363,23,0.74560546875,0
58102_002798_Sideline_10,708,19,402,20,0.74462890625,0
58102_002798_Sideline_10,452,19,434,22,0.744140625,0
58102_002798_Sideline_10,380,21,350,23,0.74365234375,0
58102_002798_Sideline_10,456,16,282,24,0.7392578125,0
58102_002798_Sideline_10,456,19,363,24,0.73583984375,0
58102_002798_Sideline_10,453,18,434,22,0.73388671875,0
58102_002798_Sideline_10,457,18,363,23,0.73193359375,0
58102_002798_Sideline_10,385,19,405,23,0.7294921875,0
58102_002798_Sideline_10,193,22,350,23,0.7294921875,0
58102_002798_Sideline_10,193,22,350,22,0.7275390625,0
58102_002798_Sideline_10,372,20,428,24,0.7060546875,0
58102_002798_Sideline_11,303,21,569,24,0.82275390625,0
58102_002798_Sideline_11,303,21,570,23,0.81884765625,0
58102_002798_Sideline_11,377,19,308,21,0.81787109375,0
58102_002798_Sideline_11,355,17,40,21,0.8134765625,0
58102_002798_Sideline_11,193,22,350,23,0.8134765625,0
58102_002798_Sideline_11,1002,23,426,24,0.8115234375,0
58102_002798_Sideline_11,377,19,307,23,0.810546875,0
58102_002798_Sideline_11,155,21,408,24,0.8095703125,0
58102_002798_Sideline_11,1001,23,426,24,0.806640625,0
58102_002798_Sideline_11,155,21,408,25,0.80615234375,0
58102_002798_Sideline_11,590,16,197,21,0.8056640625,0
58102_002798_Sideline_11,193,22,350,22,0.80419921875,0
58102_002798_Sideline_11,533,16,42,21,0.794921875,0
58102_002798_Sideline_11,1002,22,427,23,0.794921875,0
58102_002798_Sideline_11,394,17,188,23,0.79345703125,0
58102_002798_Sideline_11,456,15,282,23,0.787109375,0
58102_002798_Sideline_11,194,21,350,22,0.787109375,0
58102_002798_Sideline_11,380,20,349,23,0.7861328125,0
58102_002798_Sideline_11,590,16,197,21,0.7841796875,0
58102_002798_Sideline_11,490,20,568,21,0.7841796875,0
58102_002798_Sideline_11,425,22,383,24,0.78369140625,0
58102_002798_Sideline_11,394,17,189,21,0.783203125,0
58102_002798_Sideline_11,490,20,569,21,0.78173828125,0
58102_002798_Sideline_11,1002,21,427,23,0.78125,0
58102_002798_Sideline_11,381,19,350,23,0.77880859375,0
58102_002798_Sideline_11,589,17,197,21,0.77734375,0
58102_002798_Sideline_11,590,17,197,21,0.77734375,0
58102_002798_Sideline_11,451,19,434,23,0.77685546875,0
58102_002798_Sideline_11,1065,20,246,22,0.7763671875,0
58102_002798_Sideline_11,451,17,475,22,0.77490234375,0
58102_002798_Sideline_11,534,16,42,21,0.7744140625,0
58102_002798_Sideline_11,533,17,42,21,0.77197265625,0
58102_002798_Sideline_11,377,19,308,23,0.771484375,0
58102_002798_Sideline_11,708,19,400,22,0.771484375,0
58102_002798_Sideline_11,533,17,42,21,0.76806640625,0
58102_002798_Sideline_11,395,16,189,21,0.76611328125,0
58102_002798_Sideline_11,450,18,474,23,0.76611328125,0
58102_002798_Sideline_11,693,19,336,21,0.76513671875,0
58102_002798_Sideline_11,456,15,283,22,0.7646484375,0
58102_002798_Sideline_11,456,15,282,23,0.76416015625,0
58102_002798_Sideline_11,693,20,336,21,0.7626953125,0
58102_002798_Sideline_11,391,20,452,21,0.76171875,0
58102_002798_Sideline_11,455,16,283,22,0.76025390625,0
58102_002798_Sideline_11,590,17,197,21,0.76025390625,0
58102_002798_Sideline_11,392,19,452,21,0.75927734375,0
58102_002798_Sideline_11,425,22,382,24,0.7529296875,0
58102_002798_Sideline_11,450,18,475,22,0.7529296875,0
58102_002798_Sideline_11,193,22,349,23,0.7509765625,0
58102_002798_Sideline_11,452,18,434,22,0.7490234375,0
58102_002798_Sideline_11,456,19,363,24,0.74853515625,0
58102_002798_Sideline_11,394,17,189,21,0.74755859375,0
58102_002798_Sideline_11,708,19,401,21,0.73974609375,0
58102_002798_Sideline_11,455,17,282,23,0.7392578125,0
58102_002798_Sideline_11,385,18,405,23,0.73486328125,0
58102_002798_Sideline_11,456,19,364,23,0.732421875,0
58102_002798_Sideline_11,380,20,349,24,0.7275390625,0
58102_002798_Sideline_11,372,20,428,24,0.712890625,0
58102_002798_Sideline_11,391,20,451,22,0.71142578125,0
58102_002798_Sideline_11,708,19,401,21,0.70263671875,0
58102_002798_Sideline_11,693,19,336,20,0.70263671875,0
58102_002798_Sideline_11,385,19,405,23,0.70166015625,0
58102_002798_Sideline_12,303,21,569,24,0.82275390625,0
58102_002798_Sideline_12,193,22,350,23,0.81884765625,0
58102_002798_Sideline_12,377,19,308,22,0.8173828125,0
58102_002798_Sideline_12,1002,23,426,24,0.81298828125,0
58102_002798_Sideline_12,355,17,40,21,0.81005859375,0
58102_002798_Sideline_12,377,19,308,22,0.81005859375,0
58102_002798_Sideline_12,155,21,408,24,0.80859375,0
58102_002798_Sideline_12,590,16,197,21,0.8056640625,0
58102_002798_Sideline_12,155,21,408,25,0.80517578125,0
58102_002798_Sideline_12,1002,22,427,23,0.79443359375,0
58102_002798_Sideline_12,534,16,43,21,0.79052734375,0
58102_002798_Sideline_12,491,20,569,21,0.7900390625,0
58102_002798_Sideline_12,194,21,350,22,0.78955078125,0
58102_002798_Sideline_12,456,15,283,22,0.78955078125,0
58102_002798_Sideline_12,394,17,188,23,0.7890625,0
58102_002798_Sideline_12,491,20,570,21,0.7880859375,0
58102_002798_Sideline_12,380,20,350,23,0.78759765625,0
58102_002798_Sideline_12,425,21,382,25,0.78515625,0
58102_002798_Sideline_12,491,20,569,22,0.78466796875,0
58102_002798_Sideline_12,381,19,350,22,0.7822265625,0
58102_002798_Sideline_12,452,18,434,23,0.7802734375,0
58102_002798_Sideline_12,708,20,401,21,0.779296875,0
58102_002798_Sideline_12,450,18,475,22,0.77783203125,0
58102_002798_Sideline_12,590,17,197,21,0.77685546875,0
58102_002798_Sideline_12,394,17,189,21,0.77587890625,0
58102_002798_Sideline_12,1065,20,246,22,0.7744140625,0
58102_002798_Sideline_12,589,17,197,22,0.77392578125,0
58102_002798_Sideline_12,590,17,198,21,0.77099609375,0
58102_002798_Sideline_12,377,19,308,23,0.76953125,0
58102_002798_Sideline_12,354,18,39,23,0.767578125,0
58102_002798_Sideline_12,451,17,474,23,0.7666015625,0
58102_002798_Sideline_12,693,19,337,21,0.7666015625,0
58102_002798_Sideline_12,456,15,283,22,0.7666015625,0
58102_002798_Sideline_12,692,20,337,21,0.76611328125,0
58102_002798_Sideline_12,534,16,43,21,0.7646484375,0
58102_002798_Sideline_12,455,16,283,22,0.763671875,0
58102_002798_Sideline_12,391,19,453,20,0.76220703125,0
58102_002798_Sideline_12,394,17,189,21,0.7607421875,0
58102_002798_Sideline_12,425,21,382,24,0.75927734375,0
58102_002798_Sideline_12,456,15,283,22,0.75634765625,0
58102_002798_Sideline_12,534,16,43,21,0.755859375,0
58102_002798_Sideline_12,452,19,434,23,0.75439453125,0
58102_002798_Sideline_12,425,22,382,25,0.75341796875,0
58102_002798_Sideline_12,426,20,382,24,0.75244140625,0
58102_002798_Sideline_12,708,19,401,22,0.75146484375,0
58102_002798_Sideline_12,450,18,475,22,0.74658203125,0
58102_002798_Sideline_12,456,19,363,24,0.74267578125,0
58102_002798_Sideline_12,590,16,198,20,0.74267578125,0
58102_002798_Sideline_12,455,17,282,24,0.7421875,0
58102_002798_Sideline_12,452,19,434,22,0.73876953125,0
58102_002798_Sideline_12,456,19,363,24,0.73583984375,0
58102_002798_Sideline_12,380,20,350,23,0.73388671875,0
58102_002798_Sideline_12,456,19,363,24,0.73291015625,0
58102_002798_Sideline_12,385,19,405,23,0.72900390625,0
58102_002798_Sideline_12,457,18,362,25,0.72509765625,0
58102_002798_Sideline_12,385,18,405,23,0.7080078125,0
58102_002798_Sideline_13,303,21,570,24,0.82421875,0
58102_002798_Sideline_13,193,22,351,22,0.82275390625,0
58102_002798_Sideline_13,377,19,308,22,0.81640625,0
58102_002798_Sideline_13,591,16,198,20,0.81396484375,0
58102_002798_Sideline_13,155,22,408,25,0.80908203125,0
58102_002798_Sideline_13,1004,21,427,23,0.8076171875,0
58102_002798_Sideline_13,355,17,40,22,0.8076171875,0
58102_002798_Sideline_13,155,22,408,25,0.8037109375,0
58102_002798_Sideline_13,590,17,198,21,0.80322265625,0
58102_002798_Sideline_13,1003,23,427,24,0.80029296875,0
58102_002798_Sideline_13,1003,23,427,23,0.798828125,0
58102_002798_Sideline_13,394,17,189,22,0.79833984375,0
58102_002798_Sideline_13,378,18,308,22,0.79638671875,0
58102_002798_Sideline_13,493,20,570,22,0.794921875,0
58102_002798_Sideline_13,377,20,308,22,0.794921875,0
58102_002798_Sideline_13,193,22,350,23,0.79150390625,0
58102_002798_Sideline_13,452,19,434,23,0.7900390625,0
58102_002798_Sideline_13,535,16,43,21,0.78857421875,0
58102_002798_Sideline_13,381,19,350,23,0.7880859375,0
58102_002798_Sideline_13,708,20,402,21,0.7861328125,0
58102_002798_Sideline_13,456,15,283,22,0.78564453125,0
58102_002798_Sideline_13,590,17,197,21,0.783203125,0
58102_002798_Sideline_13,377,19,308,22,0.78271484375,0
58102_002798_Sideline_13,493,20,570,22,0.7822265625,0
58102_002798_Sideline_13,426,21,383,24,0.78173828125,0
58102_002798_Sideline_13,1065,20,245,23,0.78076171875,0
58102_002798_Sideline_13,451,17,475,22,0.7802734375,0
58102_002798_Sideline_13,590,17,197,22,0.77880859375,0
58102_002798_Sideline_13,395,16,189,22,0.7763671875,0
58102_002798_Sideline_13,391,20,454,21,0.77587890625,0
58102_002798_Sideline_13,355,17,40,22,0.775390625,0
58102_002798_Sideline_13,452,19,434,23,0.7724609375,0
58102_002798_Sideline_13,392,20,454,20,0.7724609375,0
58102_002798_Sideline_13,692,20,338,22,0.7724609375,0
58102_002798_Sideline_13,535,16,43,21,0.771484375,0
58102_002798_Sideline_13,450,19,475,22,0.77001953125,0
58102_002798_Sideline_13,692,20,338,22,0.77001953125,0
58102_002798_Sideline_13,591,17,198,21,0.76953125,0
58102_002798_Sideline_13,692,20,338,21,0.76904296875,0
58102_002798_Sideline_13,377,19,308,23,0.76318359375,0
58102_002798_Sideline_13,709,18,402,20,0.755859375,0
58102_002798_Sideline_13,708,19,402,21,0.7548828125,0
58102_002798_Sideline_13,426,21,382,24,0.75439453125,0
58102_002798_Sideline_13,456,20,364,23,0.75244140625,0
58102_002798_Sideline_13,394,17,190,21,0.74951171875,0
58102_002798_Sideline_13,457,18,363,24,0.74755859375,0
58102_002798_Sideline_13,453,18,435,22,0.7470703125,0
58102_002798_Sideline_13,380,20,350,23,0.7451171875,0
58102_002798_Sideline_13,450,18,476,21,0.744140625,0
58102_002798_Sideline_13,456,19,364,24,0.740234375,0
58102_002798_Sideline_13,456,15,283,22,0.73974609375,0
58102_002798_Sideline_13,456,16,283,23,0.73583984375,0
58102_002798_Sideline_13,709,18,402,21,0.7275390625,0
58102_002798_Sideline_13,385,19,406,23,0.71875,0
58102_002798_Sideline_13,535,16,43,21,0.71142578125,0
58102_002798_Sideline_13,535,16,43,21,0.7099609375,0
58102_002798_Sideline_14,193,23,351,23,0.82177734375,0
58102_002798_Sideline_14,303,22,570,25,0.82080078125,0
58102_002798_Sideline_14,303,22,570,25,0.81982421875,0
58102_002798_Sideline_14,378,19,308,23,0.81591796875,0
58102_002798_Sideline_14,156,22,409,24,0.80859375,0
58102_002798_Sideline_14,156,22,408,25,0.806640625,0
58102_002798_Sideline_14,378,19,308,23,0.80615234375,0
58102_002798_Sideline_14,1005,22,428,23,0.8046875,0
58102_002798_Sideline_14,495,21,571,21,0.80419921875,0
58102_002798_Sideline_14,1005,22,428,23,0.80224609375,0
58102_002798_Sideline_14,591,17,198,21,0.796875,0
58102_002798_Sideline_14,453,18,435,22,0.79345703125,0
58102_002798_Sideline_14,194,21,351,23,0.791015625,0
58102_002798_Sideline_14,381,20,350,23,0.79052734375,0
58102_002798_Sideline_14,495,21,571,22,0.7880859375,0
58102_002798_Sideline_14,457,15,283,23,0.787109375,0
58102_002798_Sideline_14,355,18,40,22,0.78662109375,0
58102_002798_Sideline_14,395,16,190,21,0.7841796875,0
58102_002798_Sideline_14,591,17,198,21,0.7841796875,0
58102_002798_Sideline_14,536,16,43,22,0.78369140625,0
58102_002798_Sideline_14,381,20,350,24,0.78369140625,0
58102_002798_Sideline_14,426,21,383,23,0.78076171875,0
58102_002798_Sideline_14,451,18,475,22,0.77978515625,0
58102_002798_Sideline_14,378,19,308,23,0.77783203125,0
58102_002798_Sideline_14,708,20,402,21,0.77734375,0
58102_002798_Sideline_14,693,18,339,21,0.77587890625,0
58102_002798_Sideline_14,692,20,338,22,0.77587890625,0
58102_002798_Sideline_14,451,18,475,22,0.775390625,0
58102_002798_Sideline_14,355,17,40,22,0.7744140625,0
58102_002798_Sideline_14,591,18,198,21,0.7744140625,0
58102_002798_Sideline_14,496,20,571,21,0.7724609375,0
58102_002798_Sideline_14,591,17,198,21,0.77099609375,0
58102_002798_Sideline_14,1065,20,245,23,0.7705078125,0
58102_002798_Sideline_14,536,16,43,21,0.77001953125,0
58102_002798_Sideline_14,591,17,198,21,0.76904296875,0
58102_002798_Sideline_14,453,18,434,23,0.7685546875,0
58102_002798_Sideline_14,536,16,43,21,0.767578125,0
58102_002798_Sideline_14,456,17,283,23,0.7646484375,0
58102_002798_Sideline_14,426,22,382,25,0.763671875,0
58102_002798_Sideline_14,457,16,283,23,0.763671875,0
