,video_frame,left,width,top,height,conf
469,58102_002798_Sideline_22,594,16,197,22,0.8115234375
470,58102_002798_Sideline_22,381,22,343,24,0.8115234375
471,58102_002798_Sideline_22,709,20,400,22,0.802734375
472,58102_002798_Sideline_22,513,21,571,21,0.7998046875
473,58102_002798_Sideline_22,427,22,373,25,0.79931640625
474,58102_002798_Sideline_22,378,20,306,22,0.79931640625
475,58102_002798_Sideline_22,690,18,339,21,0.79736328125
476,58102_002798_Sideline_22,397,22,454,22,0.796875
477,58102_002798_Sideline_22,542,16,42,21,0.794921875
478,58102_002798_Sideline_22,453,18,432,23,0.7900390625
479,58102_002798_Sideline_22,194,22,348,23,0.7880859375
480,58102_002798_Sideline_22,452,18,473,22,0.7861328125
481,58102_002798_Sideline_22,456,17,282,23,0.78466796875
482,58102_002798_Sideline_22,396,17,187,22,0.7822265625
483,58102_002798_Sideline_22,1065,20,241,22,0.77880859375
484,58102_002798_Sideline_22,387,20,402,23,0.74755859375
485,58102_002798_Sideline_22,458,17,361,20,0.7275390625
486,58102_002798_Sideline_22,366,19,424,23,0.71044921875
487,58102_002798_Sideline_23,305,21,568,25,0.82373046875
488,58102_002798_Sideline_23,1013,23,427,24,0.82373046875
489,58102_002798_Sideline_23,157,22,407,25,0.8173828125
490,58102_002798_Sideline_23,381,22,342,24,0.81103515625
491,58102_002798_Sideline_23,398,21,454,22,0.81005859375
492,58102_002798_Sideline_23,594,17,198,21,0.80908203125
493,58102_002798_Sideline_23,356,18,38,22,0.80859375
494,58102_002798_Sideline_23,427,21,372,25,0.8056640625
495,58102_002798_Sideline_23,543,15,42,21,0.802734375
496,58102_002798_Sideline_23,378,20,306,22,0.802734375
497,58102_002798_Sideline_23,515,20,572,21,0.79931640625
498,58102_002798_Sideline_23,709,20,401,21,0.7939453125
499,58102_002798_Sideline_23,689,19,340,22,0.7890625
500,58102_002798_Sideline_23,194,22,349,22,0.78515625
501,58102_002798_Sideline_23,453,18,433,22,0.78369140625
502,58102_002798_Sideline_23,1065,20,241,22,0.78271484375
503,58102_002798_Sideline_23,452,18,473,22,0.7802734375
504,58102_002798_Sideline_23,396,17,187,22,0.7802734375
505,58102_002798_Sideline_23,455,16,281,22,0.77587890625
506,58102_002798_Sideline_23,387,21,401,23,0.77490234375
507,58102_002798_Sideline_23,363,20,423,23,0.74169921875
508,58102_002798_Sideline_23,456,17,357,23,0.71923828125
509,58102_002798_Sideline_24,305,22,568,25,0.82373046875
510,58102_002798_Sideline_24,1014,23,428,24,0.82080078125
511,58102_002798_Sideline_24,156,23,407,26,0.81689453125
512,58102_002798_Sideline_24,382,21,342,24,0.80908203125
513,58102_002798_Sideline_24,594,17,198,22,0.80712890625
514,58102_002798_Sideline_24,377,20,306,23,0.806640625
515,58102_002798_Sideline_24,400,20,453,22,0.80615234375
516,58102_002798_Sideline_24,356,18,38,23,0.80615234375
517,58102_002798_Sideline_24,517,21,572,21,0.8037109375
518,58102_002798_Sideline_24,427,21,371,25,0.802734375
519,58102_002798_Sideline_24,543,17,43,21,0.80126953125
520,58102_002798_Sideline_24,709,20,401,21,0.79296875
521,58102_002798_Sideline_24,194,22,349,22,0.78515625
522,58102_002798_Sideline_24,388,19,400,24,0.78515625
523,58102_002798_Sideline_24,453,18,433,22,0.7822265625
524,58102_002798_Sideline_24,1064,20,241,22,0.77978515625
525,58102_002798_Sideline_24,452,18,472,23,0.779296875
526,58102_002798_Sideline_24,452,17,281,22,0.7783203125
527,58102_002798_Sideline_24,396,17,187,22,0.77783203125
528,58102_002798_Sideline_24,689,18,340,21,0.77490234375
529,58102_002798_Sideline_24,457,18,357,22,0.7470703125
530,58102_002798_Sideline_24,362,20,422,23,0.70849609375
531,58102_002798_Sideline_25,306,22,569,25,0.82568359375
532,58102_002798_Sideline_25,157,22,407,25,0.8212890625
533,58102_002798_Sideline_25,401,21,453,23,0.8173828125
534,58102_002798_Sideline_25,1015,24,428,24,0.8154296875
535,58102_002798_Sideline_25,382,21,341,24,0.8076171875
536,58102_002798_Sideline_25,544,16,42,21,0.8056640625
537,58102_002798_Sideline_25,595,16,198,22,0.80517578125
538,58102_002798_Sideline_25,356,18,38,22,0.80419921875
539,58102_002798_Sideline_25,377,20,306,22,0.8037109375
540,58102_002798_Sideline_25,520,21,572,21,0.80029296875
541,58102_002798_Sideline_25,427,21,370,25,0.79736328125
542,58102_002798_Sideline_25,389,19,400,23,0.79541015625
543,58102_002798_Sideline_25,452,18,472,22,0.7900390625
544,58102_002798_Sideline_25,709,19,400,22,0.78955078125
545,58102_002798_Sideline_25,194,21,348,23,0.783203125
546,58102_002798_Sideline_25,453,18,432,22,0.78125
547,58102_002798_Sideline_25,452,16,279,23,0.779296875
548,58102_002798_Sideline_25,396,18,187,22,0.77734375
549,58102_002798_Sideline_25,1065,18,240,23,0.77685546875
550,58102_002798_Sideline_25,456,17,355,22,0.7705078125
551,58102_002798_Sideline_25,689,18,341,21,0.76611328125
552,58102_002798_Sideline_25,360,21,422,24,0.66455078125
553,58102_002798_Sideline_26,306,23,569,25,0.8271484375
554,58102_002798_Sideline_26,157,22,406,25,0.81640625
555,58102_002798_Sideline_26,595,16,198,21,0.81396484375
556,58102_002798_Sideline_26,1016,23,428,24,0.81201171875
557,58102_002798_Sideline_26,402,23,453,23,0.8115234375
558,58102_002798_Sideline_26,383,21,340,25,0.81005859375
559,58102_002798_Sideline_26,545,16,42,21,0.80908203125
560,58102_002798_Sideline_26,356,17,38,22,0.80810546875
561,58102_002798_Sideline_26,522,22,572,21,0.80712890625
562,58102_002798_Sideline_26,377,19,306,22,0.806640625
563,58102_002798_Sideline_26,451,15,278,22,0.79736328125
564,58102_002798_Sideline_26,426,22,369,25,0.79541015625
565,58102_002798_Sideline_26,452,18,432,23,0.794921875
566,58102_002798_Sideline_26,397,18,187,22,0.79248046875
567,58102_002798_Sideline_26,708,20,400,21,0.79052734375
568,58102_002798_Sideline_26,193,22,347,23,0.78564453125
569,58102_002798_Sideline_26,1064,20,240,23,0.7822265625
570,58102_002798_Sideline_26,451,18,470,22,0.78125
571,58102_002798_Sideline_26,455,17,352,24,0.77490234375
572,58102_002798_Sideline_26,389,19,399,23,0.7744140625
573,58102_002798_Sideline_26,689,18,341,21,0.76953125
574,58102_002798_Sideline_26,361,19,422,23,0.669921875
575,58102_002798_Sideline_27,306,23,569,25,0.82080078125
576,58102_002798_Sideline_27,404,22,453,24,0.81494140625
577,58102_002798_Sideline_27,1017,23,428,24,0.81201171875
578,58102_002798_Sideline_27,193,22,346,23,0.810546875
579,58102_002798_Sideline_27,157,22,405,25,0.81005859375
580,58102_002798_Sideline_27,356,17,37,23,0.80810546875
581,58102_002798_Sideline_27,377,19,306,22,0.806640625
582,58102_002798_Sideline_27,526,21,571,22,0.80419921875
583,58102_002798_Sideline_27,595,16,198,21,0.8037109375
584,58102_002798_Sideline_27,383,21,340,24,0.80322265625
585,58102_002798_Sideline_27,546,16,42,21,0.80224609375
586,58102_002798_Sideline_27,426,21,368,25,0.80078125
587,58102_002798_Sideline_27,1063,20,239,23,0.7919921875
588,58102_002798_Sideline_27,451,17,430,23,0.7841796875
589,58102_002798_Sideline_27,449,16,276,22,0.7783203125
590,58102_002798_Sideline_27,451,17,469,22,0.77734375
591,58102_002798_Sideline_27,397,18,186,23,0.775390625
592,58102_002798_Sideline_27,708,20,399,21,0.7734375
593,58102_002798_Sideline_27,688,18,341,21,0.75927734375
594,58102_002798_Sideline_27,454,18,350,23,0.75048828125
595,58102_002798_Sideline_27,389,18,398,23,0.74755859375
596,58102_002798_Sideline_27,359,20,422,22,0.481689453125
597,58102_002798_Sideline_28,306,23,570,25,0.82666015625
598,58102_002798_Sideline_28,1017,23,428,24,0.81884765625
599,58102_002798_Sideline_28,376,19,305,22,0.81640625
600,58102_002798_Sideline_28,356,17,37,22,0.8154296875
601,58102_002798_Sideline_28,192,22,346,22,0.8125
602,58102_002798_Sideline_28,595,16,197,22,0.8095703125
603,58102_002798_Sideline_28,546,16,42,21,0.806640625
604,58102_002798_Sideline_28,384,21,339,25,0.806640625
605,58102_002798_Sideline_28,528,21,571,20,0.8056640625
606,58102_002798_Sideline_28,426,21,367,25,0.8056640625
607,58102_002798_Sideline_28,156,22,405,24,0.8056640625
608,58102_002798_Sideline_28,405,22,453,24,0.80517578125
609,58102_002798_Sideline_28,1063,19,239,22,0.794921875
610,58102_002798_Sideline_28,450,18,429,22,0.79150390625
611,58102_002798_Sideline_28,447,16,274,23,0.78662109375
612,58102_002798_Sideline_28,397,18,186,23,0.77783203125
613,58102_002798_Sideline_28,450,17,467,21,0.77587890625
614,58102_002798_Sideline_28,708,19,398,22,0.77294921875
615,58102_002798_Sideline_28,688,18,341,22,0.7666015625
616,58102_002798_Sideline_28,453,17,347,23,0.76171875
617,58102_002798_Sideline_28,389,18,399,21,0.74169921875
618,58102_002798_Sideline_28,360,20,424,24,0.326904296875
619,58102_002798_Sideline_29,306,23,571,24,0.8212890625
620,58102_002798_Sideline_29,192,21,345,22,0.81689453125
621,58102_002798_Sideline_29,376,19,305,22,0.81640625
622,58102_002798_Sideline_29,1017,23,428,24,0.8154296875
623,58102_002798_Sideline_29,356,17,37,22,0.81201171875
624,58102_002798_Sideline_29,595,16,197,22,0.8115234375
625,58102_002798_Sideline_29,407,22,453,24,0.80908203125
626,58102_002798_Sideline_29,384,21,339,24,0.8076171875
627,58102_002798_Sideline_29,156,22,405,24,0.80517578125
628,58102_002798_Sideline_29,547,15,42,21,0.80517578125
629,58102_002798_Sideline_29,532,20,570,20,0.794921875
630,58102_002798_Sideline_29,450,17,427,23,0.79296875
631,58102_002798_Sideline_29,1062,20,239,23,0.79248046875
632,58102_002798_Sideline_29,426,21,366,23,0.783203125
633,58102_002798_Sideline_29,396,19,186,23,0.7822265625
634,58102_002798_Sideline_29,708,19,398,22,0.78125
635,58102_002798_Sideline_29,442,18,272,23,0.78076171875
636,58102_002798_Sideline_29,687,18,342,21,0.77587890625
637,58102_002798_Sideline_29,451,17,345,23,0.7626953125
638,58102_002798_Sideline_29,448,17,465,22,0.7490234375
639,58102_002798_Sideline_29,387,19,397,21,0.72412109375
640,58102_002798_Sideline_29,354,21,420,22,0.37158203125
641,58102_002798_Sideline_30,1018,23,428,24,0.81982421875
642,58102_002798_Sideline_30,191,22,344,23,0.8193359375
643,58102_002798_Sideline_30,306,24,571,25,0.81689453125
644,58102_002798_Sideline_30,409,21,453,24,0.81396484375
645,58102_002798_Sideline_30,355,18,37,22,0.8115234375
646,58102_002798_Sideline_30,376,18,304,22,0.8095703125
647,58102_002798_Sideline_30,156,22,404,24,0.80859375
648,58102_002798_Sideline_30,547,16,43,20,0.8017578125
649,58102_002798_Sideline_30,385,20,339,23,0.80029296875
650,58102_002798_Sideline_30,595,17,197,22,0.798828125
651,58102_002798_Sideline_30,1062,20,239,23,0.79833984375
652,58102_002798_Sideline_30,535,20,569,22,0.79736328125
653,58102_002798_Sideline_30,440,17,270,23,0.7900390625
654,58102_002798_Sideline_30,396,20,186,23,0.78662109375
655,58102_002798_Sideline_30,708,18,398,22,0.78125
656,58102_002798_Sideline_30,686,19,342,21,0.77685546875
657,58102_002798_Sideline_30,426,21,365,23,0.7744140625
658,58102_002798_Sideline_30,449,17,424,23,0.76953125
659,58102_002798_Sideline_30,449,19,344,23,0.7421875
660,58102_002798_Sideline_30,389,17,398,21,0.72509765625
661,58102_002798_Sideline_30,448,18,463,23,0.6650390625
662,58102_002798_Sideline_30,353,21,418,23,0.465576171875
663,58102_002798_Sideline_31,306,24,573,24,0.82177734375
664,58102_002798_Sideline_31,1019,23,429,24,0.81640625
665,58102_002798_Sideline_31,190,23,344,23,0.8154296875
666,58102_002798_Sideline_31,355,18,37,23,0.8154296875
667,58102_002798_Sideline_31,385,20,338,24,0.81005859375
668,58102_002798_Sideline_31,156,22,404,24,0.8095703125
669,58102_002798_Sideline_31,375,18,304,21,0.8095703125
670,58102_002798_Sideline_31,596,16,198,21,0.80078125
671,58102_002798_Sideline_31,397,19,187,22,0.79833984375
672,58102_002798_Sideline_31,547,17,43,21,0.7978515625
673,58102_002798_Sideline_31,411,21,454,25,0.79248046875
674,58102_002798_Sideline_31,1061,20,239,23,0.79052734375
675,58102_002798_Sideline_31,538,20,568,22,0.78955078125
676,58102_002798_Sideline_31,707,20,398,22,0.78759765625
677,58102_002798_Sideline_31,686,19,342,21,0.77978515625
678,58102_002798_Sideline_31,437,18,270,22,0.76220703125
679,58102_002798_Sideline_31,425,22,364,24,0.75927734375
680,58102_002798_Sideline_31,448,17,422,23,0.74609375
681,58102_002798_Sideline_31,446,19,462,21,0.7412109375
682,58102_002798_Sideline_31,449,17,343,22,0.71728515625
683,58102_002798_Sideline_31,388,18,396,21,0.70751953125
684,58102_002798_Sideline_31,349,20,418,23,0.57275390625
685,58102_002798_Sideline_31,430,23,350,25,0.355712890625
686,58102_002798_Sideline_32,1020,23,429,26,0.82470703125
687,58102_002798_Sideline_32,385,21,339,23,0.8193359375
688,58102_002798_Sideline_32,307,23,574,24,0.818359375
689,58102_002798_Sideline_32,374,18,303,22,0.81787109375
690,58102_002798_Sideline_32,356,17,38,22,0.8173828125
691,58102_002798_Sideline_32,190,22,344,22,0.8154296875
692,58102_002798_Sideline_32,596,17,198,21,0.81396484375
693,58102_002798_Sideline_32,548,17,43,22,0.81201171875
694,58102_002798_Sideline_32,155,23,404,24,0.810546875
695,58102_002798_Sideline_32,396,20,187,23,0.8095703125
696,58102_002798_Sideline_32,412,22,455,24,0.8076171875
697,58102_002798_Sideline_32,541,20,568,21,0.796875
698,58102_002798_Sideline_32,707,20,398,22,0.79345703125
699,58102_002798_Sideline_32,1060,20,239,23,0.78955078125
700,58102_002798_Sideline_32,686,19,343,21,0.78125
701,58102_002798_Sideline_32,435,17,270,22,0.77783203125
702,58102_002798_Sideline_32,445,18,460,21,0.7763671875
703,58102_002798_Sideline_32,446,18,421,22,0.7705078125
704,58102_002798_Sideline_32,424,22,363,25,0.75
705,58102_002798_Sideline_32,448,18,342,21,0.72216796875
706,58102_002798_Sideline_32,388,18,395,22,0.7197265625
707,58102_002798_Sideline_32,350,19,419,22,0.6806640625
708,58102_002798_Sideline_33,1022,23,431,24,0.82470703125
709,58102_002798_Sideline_33,385,22,339,23,0.82080078125
710,58102_002798_Sideline_33,550,15,44,21,0.81396484375
711,58102_002798_Sideline_33,373,18,302,22,0.81298828125
712,58102_002798_Sideline_33,190,21,344,22,0.81201171875
713,58102_002798_Sideline_33,597,16,198,21,0.81201171875
714,58102_002798_Sideline_33,155,22,404,24,0.810546875
715,58102_002798_Sideline_33,414,22,456,23,0.80859375
716,58102_002798_Sideline_33,443,19,457,21,0.8056640625
717,58102_002798_Sideline_33,397,19,188,22,0.8056640625
718,58102_002798_Sideline_33,356,17,39,22,0.80078125
719,58102_002798_Sideline_33,545,20,567,22,0.7939453125
720,58102_002798_Sideline_33,708,19,398,22,0.7919921875
721,58102_002798_Sideline_33,1060,20,239,23,0.78955078125
722,58102_002798_Sideline_33,444,18,420,22,0.78759765625
723,58102_002798_Sideline_33,431,18,269,22,0.7822265625
724,58102_002798_Sideline_33,686,19,343,22,0.77490234375
725,58102_002798_Sideline_33,307,23,575,25,0.7626953125
726,58102_002798_Sideline_33,448,16,341,21,0.751953125
727,58102_002798_Sideline_33,424,22,361,25,0.72705078125
728,58102_002798_Sideline_33,388,18,394,22,0.68310546875
729,58102_002798_Sideline_33,350,18,419,22,0.66748046875
730,58102_002798_Sideline_34,1022,23,431,24,0.8251953125
731,58102_002798_Sideline_34,385,22,338,24,0.8232421875
732,58102_002798_Sideline_34,189,21,343,22,0.8173828125
733,58102_002798_Sideline_34,416,22,456,24,0.8154296875
734,58102_002798_Sideline_34,155,22,403,24,0.81201171875
735,58102_002798_Sideline_34,551,15,45,21,0.81005859375
736,58102_002798_Sideline_34,397,19,189,22,0.81005859375
737,58102_002798_Sideline_34,371,19,300,22,0.80224609375
738,58102_002798_Sideline_34,597,17,197,22,0.80224609375
739,58102_002798_Sideline_34,356,18,39,22,0.79443359375
740,58102_002798_Sideline_34,548,21,566,22,0.79443359375
741,58102_002798_Sideline_34,429,17,268,22,0.7919921875
742,58102_002798_Sideline_34,708,19,398,22,0.79052734375
743,58102_002798_Sideline_34,1060,20,239,22,0.78857421875
744,58102_002798_Sideline_34,443,18,417,23,0.78369140625
745,58102_002798_Sideline_34,443,19,339,21,0.7763671875
746,58102_002798_Sideline_34,687,18,343,22,0.775390625
747,58102_002798_Sideline_34,442,19,456,21,0.75830078125
748,58102_002798_Sideline_34,308,23,576,26,0.73583984375
749,58102_002798_Sideline_34,424,22,361,24,0.70947265625
750,58102_002798_Sideline_34,348,20,418,22,0.7080078125
751,58102_002798_Sideline_34,386,20,392,23,0.63427734375
752,58102_002798_Sideline_35,386,21,337,25,0.82275390625
753,58102_002798_Sideline_35,1023,23,432,24,0.82177734375
754,58102_002798_Sideline_35,189,21,342,22,0.81982421875
755,58102_002798_Sideline_35,155,23,402,25,0.814453125
756,58102_002798_Sideline_35,397,19,189,22,0.81298828125
757,58102_002798_Sideline_35,370,18,298,22,0.8115234375
758,58102_002798_Sideline_35,552,15,44,22,0.81103515625
759,58102_002798_Sideline_35,597,18,197,22,0.8037109375
760,58102_002798_Sideline_35,551,21,566,21,0.80322265625
761,58102_002798_Sideline_35,308,23,577,25,0.794921875
762,58102_002798_Sideline_35,357,17,40,21,0.79443359375
763,58102_002798_Sideline_35,427,17,266,22,0.79248046875
764,58102_002798_Sideline_35,708,19,398,22,0.79150390625
765,58102_002798_Sideline_35,420,22,455,24,0.78564453125
766,58102_002798_Sideline_35,1060,19,238,23,0.77734375
767,58102_002798_Sideline_35,687,19,343,22,0.77587890625
768,58102_002798_Sideline_35,443,17,338,22,0.76318359375
769,58102_002798_Sideline_35,441,19,415,22,0.7587890625
770,58102_002798_Sideline_35,441,17,454,21,0.75390625
771,58102_002798_Sideline_35,426,21,358,24,0.7236328125
772,58102_002798_Sideline_35,347,20,416,23,0.70361328125
773,58102_002798_Sideline_35,384,19,391,22,0.673828125
774,58102_002798_Sideline_36,189,21,341,22,0.82275390625
775,58102_002798_Sideline_36,1025,23,432,25,0.81982421875
776,58102_002798_Sideline_36,397,20,190,21,0.8173828125
777,58102_002798_Sideline_36,369,19,296,22,0.8154296875
778,58102_002798_Sideline_36,155,23,402,24,0.8125
779,58102_002798_Sideline_36,553,15,44,23,0.81103515625
780,58102_002798_Sideline_36,597,18,197,22,0.81005859375
781,58102_002798_Sideline_36,357,17,39,22,0.80224609375
782,58102_002798_Sideline_36,308,24,576,25,0.8017578125
783,58102_002798_Sideline_36,386,22,337,24,0.8017578125
784,58102_002798_Sideline_36,555,21,565,22,0.7939453125
785,58102_002798_Sideline_36,708,20,398,22,0.791015625
786,58102_002798_Sideline_36,424,18,265,22,0.78662109375
787,58102_002798_Sideline_36,687,19,342,22,0.783203125
788,58102_002798_Sideline_36,443,16,336,22,0.77783203125
789,58102_002798_Sideline_36,421,21,455,24,0.77392578125
790,58102_002798_Sideline_36,1060,19,238,22,0.7685546875
791,58102_002798_Sideline_36,426,21,357,24,0.7646484375
792,58102_002798_Sideline_36,384,19,390,23,0.75146484375
793,58102_002798_Sideline_36,438,20,413,23,0.74560546875
794,58102_002798_Sideline_36,346,21,416,23,0.685546875
795,58102_002798_Sideline_36,442,17,453,20,0.6796875
796,58102_002798_Sideline_36,423,34,453,23,0.360107421875
797,58102_002798_Sideline_37,1027,21,434,24,0.81787109375
798,58102_002798_Sideline_37,188,22,341,22,0.8173828125
799,58102_002798_Sideline_37,367,20,293,23,0.8173828125
800,58102_002798_Sideline_37,397,20,190,22,0.81689453125
801,58102_002798_Sideline_37,598,17,197,21,0.8115234375
802,58102_002798_Sideline_37,310,23,577,25,0.8095703125
803,58102_002798_Sideline_37,155,23,401,24,0.80859375
804,58102_002798_Sideline_37,422,19,263,23,0.80224609375
805,58102_002798_Sideline_37,553,16,45,22,0.7998046875
806,58102_002798_Sideline_37,358,17,40,22,0.798828125
807,58102_002798_Sideline_37,387,22,336,24,0.78857421875
808,58102_002798_Sideline_37,559,21,566,21,0.78759765625
